GA_scaled,Command_index_scaled,GA90_scaled,Save_consistency_scaled,League_strength_scaled,Shot_stopping_index_scaled,PKatt_scaled,Adj_GA90_scaled,Starts_scaled,MP_scaled,Goals_prevented_scaled,Saves_per_90_scaled,Mins_per_match_scaled,L_scaled,90s_scaled,Experience_scaled,W_scaled,SoTA_scaled,CS_scaled,D_scaled,Adj_save%_scaled,Born_scaled,Min_scaled,Top_team_experience_scaled,Market_value_driver_scaled,Age_scaled,Shots_faced_per_90_scaled,PKA_scaled,Saves_scaled,Market_Value_Numeric,Log_Market_Value
0.7058823529411765,0.5364730353921937,0.1474654377880181,0.4385396634035464,-1.0,-0.22517123460412286,1.25,0.5229649674059423,0.5555555555555556,0.5555555555555556,-0.2047702152414162,-0.0713522199225211,0.0,0.7,0.5555555555555556,0.2548422939325313,0.4,0.5986078886310905,0.5714285714285714,1.0,-0.5238111045478957,0.5714285714285714,0.5555555555555556,0.0,0.3945515041754524,-0.8333333333333334,-0.027521753142120832,1.3333333333333333,0.5684931506849316,500000.0,13.122365377402328
-0.6176470588235294,0.05228691197325443,0.3133640552995389,-0.13159556717623058,-1.0,-0.0064613646034203335,-0.25,0.7617922612554265,-0.6296296296296297,-0.6296296296296297,0.09307737056428142,1.4192325174412053,0.0,-0.3,-0.6296296296296297,-1.2279971499061497,-0.7,-0.5522041763341067,-0.5714285714285714,-0.5714285714285714,0.0,0.7142857142857143,-0.6296296296296297,0.0,-1.6074443419307944,-1.0,1.6472446019980658,-0.3333333333333333,-0.541095890410959,15000000.0,16.52356082573315
-0.7058823529411765,1.6986786613158549,-2.4516129032258056,-10.700605443553957,-1.0,0.9391106621382844,-0.5,-3.218662636235966,-0.6296296296296297,-0.6296296296296297,0.0736862516967227,-1.8156535083268808,0.0,-0.5,-0.6296296296296297,-0.966382635709981,-0.5,-0.6450116009280742,-0.2857142857142857,-0.5714285714285714,1.9841329717723324,-0.2857142857142857,-0.6296296296296297,0.0,-0.8663111222982104,0.3333333333333333,-2.5396712858524007,-0.3333333333333333,-0.6232876712328768,6000000.0,15.607270193858982
0.4411764705882353,0.24326408604150795,-0.03686635944700463,0.43911353238619727,-1.0,-0.23581787971627155,0.5,0.257601307573184,0.4074074074074074,0.4074074074074074,-0.28543726973046063,-0.24359329602880964,-1.118644067796627,0.7,0.39629629629629626,0.269647284864762,0.1,0.37587006960556846,0.42857142857142855,0.8571428571428571,-0.5634937639833422,-0.8571428571428571,0.3962962962962963,0.0,0.3884651945173631,0.8333333333333334,-0.2192458476699535,0.6666666666666666,0.3493150684931507,1800000.0,14.403297778421795
-0.17647058823529413,-0.2673326117133521,-0.3133640552995393,0.4048549250384296,-1.0,-0.010505518128764978,0.0,-0.1404441821759556,-0.14814814814814814,-0.1111111111111111,0.03567965871630788,-0.4590884007467154,-3.4180790960452274,0.0,-0.12962962962962962,0.06205227458299716,0.0,-0.1716937354988399,0.0,-0.14285714285714285,-0.41269965812864534,0.42857142857142855,-0.12921810699588476,1.0,0.4679669963891211,-0.5,-0.5137442433441108,0.3333333333333333,-0.17123287671232876,7500000.0,15.830413711839864
0.5588235294117647,0.4703662834741965,-0.2580645161290324,0.3518895880336687,-1.0,0.1601200843023993,1.0,-0.06083508422612769,0.6296296296296297,0.6296296296296297,0.4072134962187312,-0.31802108898980397,0.0,1.1,0.6296296296296297,0.4855649943713334,0.6,0.54292343387471,1.2857142857142858,0.42857142857142855,-0.3333343392577522,-0.14285714285714285,0.6296296296296297,0.0,0.8069011308615331,0.16666666666666666,-0.3531707666416015,1.3333333333333333,0.5273972602739726,20000000.0,16.811242881518265
-0.4117647058823529,-0.2184418643592126,0.18433179723502272,-1.718782156152294,-1.0,0.5989682969753474,-0.25,0.5760376993724947,-0.4444444444444444,-0.4444444444444444,1.150668993600928,3.113696626176869,0.0,-0.1,-0.4444444444444444,-0.33791922839618954,-0.5,-0.2088167053364269,-0.2857142857142857,-0.42857142857142855,0.5238111045478957,0.5714285714285714,-0.4444444444444444,0.0,-0.25355418031273713,-0.6666666666666666,2.484627779568159,0.0,-0.11643835616438356,2500000.0,14.731801689838349
0.4411764705882353,-0.3120797346628458,-0.14746543778801852,0.1269571872249787,-1.0,0.38384490006478605,1.75,0.09838311167352815,0.48148148148148145,0.48148148148148145,0.8656195462478172,-0.30189273985848164,-2.71892655367234,0.8,0.45185185185185184,0.4139315265765356,0.2,0.37587006960556846,0.5714285714285714,0.8571428571428571,-0.1428575739676076,0.0,0.45267489711934156,0.0,0.706555876365678,-0.16666666666666666,-0.37106356958113335,2.6666666666666665,0.3767123287671233,700000.0,13.45883704259595
0.4411764705882353,0.03297666305927077,-0.552995391705069,-0.19940519546357222,-1.0,0.7828747024944431,1.75,-0.48541693995854235,0.7037037037037037,0.7037037037037037,1.5171611401977871,-0.45359623431926566,0.0,1.3,0.7037037037037037,0.5127661666906008,0.4,0.505800464037123,0.7142857142857143,0.7142857142857143,0.03174612754835724,-0.42857142857142855,0.7037037037037037,0.0,0.9756029891904437,0.5,-0.6004681377953425,2.3333333333333335,0.5273972602739726,2000000.0,14.508658238524095
-0.4411764705882353,0.05228691197325443,1.6958525345622113,-3.3880192191838674,-1.0,-1.0596838649381846,-0.25,2.752019710001123,-0.5555555555555556,-0.5555555555555556,-0.709714950552645,-0.19821049544283775,0.0,-0.3,-0.5555555555555556,-0.6189482334997548,-0.5,-0.4965197215777262,-0.5714285714285714,-0.5714285714285714,-1.9841329717723324,0.14285714285714285,-0.5555555555555556,0.0,-1.0587117828588415,-0.16666666666666666,0.3911698356429258,-0.3333333333333333,-0.5136986301369864,25000000.0,17.034386422832473
