,Age,MP,Min,GA,GA90,SoTA,Saves,Save%,CS,CS%,PKatt,PKA,PKsv,PKm,PKSave%,W,D,L,Performance_Score,Team_Alavés,Team_Angers,Team_Arsenal,Team_Aston Villa,Team_Atalanta,Team_Athletic Club,Team_Atlético Madrid,Team_Augsburg,Team_Auxerre,Team_Barcelona,Team_Bayern Munich,Team_Betis,Team_Bochum,Team_Bologna,Team_Bournemouth,Team_Brentford,Team_Brest,Team_Brighton,Team_Cagliari,Team_Celta Vigo,Team_Como,Team_Crystal Palace,Team_Dortmund,Team_Eint Frankfurt,Team_Empoli,Team_Espanyol,Team_Everton,Team_Fiorentina,Team_Freiburg,Team_Fulham,Team_Genoa,Team_Getafe,Team_Girona,Team_Gladbach,Team_Heidenheim,Team_Hellas Verona,Team_Hoffenheim,Team_Inter,Team_Juventus,Team_Lazio,Team_Lecce,Team_Lens,Team_Lille,Team_Liverpool,Team_Lyon,Team_Mainz 05,Team_Mallorca,Team_Manchester City,Team_Manchester Utd,Team_Marseille,Team_Milan,Team_Monaco,Team_Monza,Team_Nantes,Team_Napoli,Team_Newcastle Utd,Team_Nott'ham Forest,Team_Osasuna,Team_Paris S-G,Team_Parma,Team_Rayo Vallecano,Team_Real Madrid,Team_Real Sociedad,Team_Reims,Team_Rennes,Team_Roma,Team_Sevilla,Team_St. Pauli,Team_Strasbourg,Team_Stuttgart,Team_Torino,Team_Tottenham,Team_Toulouse,Team_Udinese,Team_Valencia,Team_Venezia,Team_Villarreal,Team_Werder Bremen,Team_West Ham,Team_Wolfsburg,Team_Wolves,Nation_ARG,Nation_BEL,Nation_BFA,Nation_BIH,Nation_BRA,Nation_CIV,Nation_CMR,Nation_COL,Nation_CZE,Nation_ENG,Nation_ESP,Nation_FRA,Nation_GEO,Nation_GER,Nation_GRE,Nation_GUF,Nation_IDN,Nation_IRL,Nation_ISL,Nation_ISR,Nation_ITA,Nation_JPN,Nation_MKD,Nation_MTQ,Nation_NED,Nation_NGA,Nation_NOR,Nation_POL,Nation_POR,Nation_ROU,Nation_SEN,Nation_SRB,Nation_SUI,Nation_SVK,Nation_SVN,Nation_SWE,Nation_TUR,Nation_UKR
41,-0.2312517088147045,0.36725808587478115,0.37842408304556424,0.6433977942081485,0.39102912858910593,0.42569431678266284,0.35787152788954707,-0.4739777567577782,-0.2581121649274862,-0.4442225810714072,-0.6275273089470458,-0.45565581214201606,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,0.22976411664907523,-0.4484777549018098,0.9407494480531021,-0.5170080781503327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2.13190443965673,-0.004245758218205547,0.007038638426588244,0.10563247367596472,0.15429798047029586,-0.023053819067002074,-0.08747970681744481,-0.3722317649251916,-0.4942932308742056,-0.47811217008508927,-0.6275273089470458,-0.45565581214201606,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,0.39140721378912813,0.04590717176160264,-0.4401671729422771,-0.5011374614894745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-1.1765141682032785,-0.37574960231119225,-0.40891305954666485,-0.862345103281966,-1.3252716952722656,-0.7479546539010762,-0.7060230883549335,0.6174792465372467,-0.021931098980766728,0.27122429810632565,-0.21506804485039593,-0.45565581214201606,0.6116648994275263,-0.29201253026104435,1.3330735879629612,0.22976411664907523,-0.20128529157010358,-0.9580109058155443,0.4464916166404386,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.00506390603243898,0.9616642364235599,0.9726407944359258,0.7509508583145852,-0.24025393306105383,0.9607401710649556,1.0011566446885354,0.4972339834623713,0.6866120988593916,-0.13168526016745027,2.259687539729503,1.9246357438237394,1.8010133149810499,-0.29201253026104435,0.3836102970510212,0.39140721378912813,1.7762544150835462,0.5955202928042573,0.10461639570781378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-0.2312517088147045,-0.970155752859971,-0.9585635175827493,-1.023674699441621,-0.6742610379455385,-0.9895882655124342,-0.953440440969929,0.016252931162868425,-0.730474296820925,0.18085206073650656,-1.0399865730436957,-0.9317141233351671,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,-0.7400944661912421,-0.9428626815652222,-0.7853963281911219,0.14106678780740886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.7038829385089914,0.21865654823758648,0.2150144874132148,0.42829166599527496,0.33184634155940346,0.28761796729045824,0.23416285158204933,-0.15949014563887343,-0.730474296820925,-0.7304013327425003,0.6098504833429037,0.4964608102442862,-0.5776835161259971,3.424510582152248,-0.5658529938609188,0.553050310929181,0.29309963509330883,-0.2675525953178547,-0.6007446846717472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.9503263654210129,0.8130626987863653,0.8240866165883354,0.21318553778240146,-0.7334438249752411,0.460213404155714,0.580547145243043,0.47873471222008246,1.39515529669955,0.30887939701041683,0.19739121924625389,0.4964608102442862,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,2.007838185189657,0.29309963509330883,-0.4401671729422771,0.4209396440251198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.4776951357267259,-1.1187572904971657,-1.1071176954303397,-1.023674699441621,0.31211874588283595,-1.1276646150046388,-1.1513743230619253,-1.0659544365110127,-1.202836428714364,-1.0730627327697302,-0.21506804485039593,-0.45565581214201606,-0.5776835161259971,3.424510582152248,-0.5658529938609188,-1.2250237576114007,-0.695670218233516,-0.7853963281911219,-1.2236885714682748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.1866419802681563,-1.3416595969529577,-1.3299489622017253,-1.3463338917609313,-2.6470206056022874,-1.2484814208103179,-1.176116058323425,2.791143617506153,-0.9666553627676445,2.6924471576393896,-1.0399865730436957,-0.9317141233351671,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,-1.2250237576114007,-0.9428626815652222,-1.1306254834399667,3.125090904823341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.46756732366184794,-0.747253446404179,-0.7877262130580204,-0.4859093789094374,1.1604053599752377,-0.713435566528025,-0.8049900294009317,-0.8069646391189724,-0.4942932308742056,0.3390034761336897,-0.21506804485039593,0.02040249905113508,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,-0.901737563331295,-0.9428626815652222,-0.2675525953178547,-0.08837300830541064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-1.1765141682032785,1.407468849335144,1.418303327978697,1.3962692429532058,-0.003522784942243744,1.9790532485699646,2.1640182019790144,0.5249828903258039,0.6866120988593916,-0.27854014589340587,1.4347690115362033,0.9725191214374372,1.8010133149810499,-0.29201253026104435,0.6988321096337851,0.553050310929181,1.0346770250884274,1.9764369137996365,0.013083091661406575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.9503263654210129,1.2588673116979492,1.232610605669209,1.3962692429532058,0.19375317182343088,1.1333356079302113,0.9269314389040367,-0.3814814005463354,0.6866120988593916,-0.23711953709890565,1.0223097474395535,0.02040249905113508,2.9903617305345733,-0.29201253026104435,1.7128589043277371,0.553050310929181,0.7874845617567213,1.803822336175214,-0.3294920393898887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.2312517088147045,0.8873634676049625,0.8983637055121306,0.4820681980484933,-0.4769850811798635,0.6673279283940209,0.7537392920735398,0.23824418607033168,0.45043103291267217,-0.22205749753726908,-0.21506804485039593,0.02040249905113508,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,0.553050310929181,0.7874845617567213,0.9407494480531021,-0.0643440296094893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61,0.7140107505738694,1.3331680805165467,1.3440262390549018,1.4500457750064242,0.13457038479372838,1.8064578117047088,1.9413425846255183,0.506483619083515,0.6866120988593916,-0.2597125964413603,1.847228275632853,2.4006940550168907,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,0.7146934080692339,2.5178318050786648,0.5955202928042573,0.016908418982819657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.7038829385089914,-0.8958549840413736,-0.8842864286589541,-0.9698981673884027,-0.6742610379455385,-0.9895882655124342,-0.9781821762314286,-0.44622884989434564,-0.2581121649274862,1.0770434146538772,-1.0399865730436957,-0.9317141233351671,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,-0.2551651747710834,-1.1900551448969283,-0.9580109058155443,0.6089654096365368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,-1.1765141682032785,1.1102657740607547,1.1211949722835162,1.2349396467935505,0.13457038479372838,1.0125188021245324,0.9021897036425371,-0.13174123877543956,0.6866120988593916,-0.18816790852358706,1.847228275632853,1.4485774326305882,1.8010133149810499,-0.29201253026104435,0.5203330109423405,0.553050310929181,1.52906195175184,0.9407494480531021,-0.1927931038629026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,-1.412829783050422,-1.2673588281343604,-1.2556718732779302,-1.1850042956012763,0.31211874588283595,-1.1276646150046388,-1.1018908525389264,0.47873471222008246,-1.202836428714364,-1.0730627327697302,-0.6275273089470458,-0.9317141233351671,0.6116648994275263,-0.29201253026104435,3.2320001697868412,-1.2250237576114007,-1.1900551448969283,-0.7853963281911219,-0.5869456648403243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.4776951357267259,-1.2673588281343604,-1.2556718732779302,-1.3463338917609313,-2.6470206056022874,-1.3002600518698946,-1.2503412641079237,2.791143617506153,-0.730474296820925,2.6924471576393896,-1.0399865730436957,-0.9317141233351671,-0.5776835161259971,-0.29201253026104435,-0.5658529938609188,-0.901737563331295,-1.1900551448969283,-1.1306254834399667,3.088338067499938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1.1866419802681563,0.8130626987863653,0.8018034899111969,0.7509508583145852,-0.06270557197194626,0.5982897536479186,0.5063219394585443,-0.17798941688116096,0.45043103291267217,-0.19569892830440527,0.6098504833429037,0.4964608102442862,0.6116648994275263,-0.29201253026104435,0.3836102970510212,0.06812101950902233,1.2818694884201336,0.9407494480531021,-0.21653831934929765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
